Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00000721,PROD00000721,USER00000721,2023-03-13,2023-04-08,Clothing,9.08,3,Wrong item,Returned,26.0,32,Male,City59,Credit Card,Standard,11.44
ORD00000723,PROD00000723,USER00000723,2023-08-07,2023-11-01,Clothing,78.14,5,Defective,Returned,86.0,60,Male,City21,Debit Card,Next-Day,7.9
ORD00000725,PROD00000725,USER00000725,2023-06-05,2024-08-03,Books,42.72,2,Defective,Returned,425.0,40,Female,City58,Debit Card,Standard,21.38
ORD00000735,PROD00000735,USER00000735,2023-05-29,2024-07-24,Home,100.78,3,Not as described,Returned,422.0,33,Male,City94,Gift Card,Next-Day,27.02
ORD00000736,PROD00000736,USER00000736,2023-11-04,2023-12-03,Clothing,94.91,5,Wrong item,Returned,29.0,50,Male,City1,Gift Card,Express,6.09
ORD00000738,PROD00000738,USER00000738,2024-04-24,2024-08-10,Electronics,46.96,2,Changed mind,Returned,108.0,26,Male,City29,PayPal,Express,3.77
ORD00000739,PROD00000739,USER00000739,2023-08-02,2024-03-17,Electronics,344.28,3,Not as described,Returned,228.0,70,Female,City29,PayPal,Standard,14.67
ORD00000740,PROD00000740,USER00000740,2023-02-09,2023-03-11,Clothing,403.35,5,Changed mind,Returned,30.0,29,Female,City74,Gift Card,Next-Day,48.18
ORD00000743,PROD00000743,USER00000743,2023-04-18,2024-11-02,Home,36.7,1,Not as described,Returned,564.0,26,Female,City31,Gift Card,Next-Day,19.43
ORD00000748,PROD00000748,USER00000748,2023-02-22,2023-12-30,Home,407.85,5,Not as described,Returned,311.0,48,Male,City41,Gift Card,Next-Day,1.01
ORD00000749,PROD00000749,USER00000749,2023-08-03,2024-01-02,Electronics,355.27,5,Changed mind,Returned,152.0,70,Female,City86,Credit Card,Express,49.57
ORD00000750,PROD00000750,USER00000750,2023-06-14,2023-07-12,Home,357.52,3,Changed mind,Returned,28.0,47,Male,City55,Credit Card,Next-Day,35.59
ORD00000752,PROD00000752,USER00000752,2023-06-29,2024-11-17,Electronics,175.24,2,Changed mind,Returned,507.0,22,Male,City16,Debit Card,Express,35.84
ORD00000754,PROD00000754,USER00000754,2024-07-31,2024-11-09,Books,454.4,4,Wrong item,Returned,101.0,58,Female,City68,Gift Card,Standard,44.65
ORD00000757,PROD00000757,USER00000757,2023-04-16,2023-11-18,Toys,20.02,5,Defective,Returned,216.0,19,Male,City78,Credit Card,Next-Day,14.89
ORD00000761,PROD00000761,USER00000761,2023-03-12,2024-01-29,Books,402.9,4,Defective,Returned,323.0,50,Female,City84,PayPal,Next-Day,36.07
ORD00000762,PROD00000762,USER00000762,2023-02-08,2023-07-27,Toys,382.59,2,Changed mind,Returned,169.0,53,Male,City24,PayPal,Express,3.84
ORD00000763,PROD00000763,USER00000763,2023-05-13,2023-12-29,Clothing,165.6,4,Changed mind,Returned,230.0,53,Female,City17,Credit Card,Express,47.79
ORD00000771,PROD00000771,USER00000771,2023-04-29,2023-05-03,Home,257.6,3,Wrong item,Returned,4.0,69,Male,City50,PayPal,Express,0.08
ORD00000775,PROD00000775,USER00000775,2024-01-12,2024-05-18,Books,198.82,2,Wrong item,Returned,127.0,52,Male,City70,Gift Card,Next-Day,22.94
ORD00000777,PROD00000777,USER00000777,2024-03-09,2024-11-02,Toys,415.28,3,Changed mind,Returned,238.0,19,Female,City54,Debit Card,Express,20.92
ORD00000779,PROD00000779,USER00000779,2023-05-17,2023-10-18,Books,193.53,5,Defective,Returned,154.0,42,Male,City50,Debit Card,Express,9.48
ORD00000781,PROD00000781,USER00000781,2023-05-31,2023-08-11,Books,174.71,4,Defective,Returned,72.0,60,Female,City85,Debit Card,Standard,7.44
ORD00000782,PROD00000782,USER00000782,2024-03-09,2024-07-30,Home,338.78,3,Changed mind,Returned,143.0,66,Male,City89,Gift Card,Next-Day,42.94
ORD00000786,PROD00000786,USER00000786,2024-01-01,2024-07-11,Books,250.63,1,Wrong item,Returned,192.0,39,Female,City1,Debit Card,Next-Day,44.42
ORD00000790,PROD00000790,USER00000790,2023-01-26,2024-08-09,Clothing,484.56,3,Changed mind,Returned,561.0,46,Female,City39,Debit Card,Standard,32.69
ORD00000792,PROD00000792,USER00000792,2023-06-29,2024-06-11,Electronics,455.97,4,Not as described,Returned,348.0,61,Male,City3,Debit Card,Standard,43.91
ORD00000794,PROD00000794,USER00000794,2023-06-11,2023-09-03,Clothing,472.77,2,Not as described,Returned,84.0,37,Male,City89,Gift Card,Next-Day,43.55
ORD00000799,PROD00000799,USER00000799,2024-04-14,2024-09-18,Books,133.34,3,Changed mind,Returned,157.0,28,Male,City39,PayPal,Standard,48.33
ORD00000801,PROD00000801,USER00000801,2023-01-12,2023-04-17,Home,131.3,4,Changed mind,Returned,95.0,20,Male,City54,Credit Card,Next-Day,19.11
ORD00000802,PROD00000802,USER00000802,2023-06-03,2024-08-05,Books,494.15,2,Wrong item,Returned,429.0,70,Female,City68,PayPal,Express,3.27
ORD00000806,PROD00000806,USER00000806,2024-02-22,2024-10-25,Toys,221.45,5,Not as described,Returned,246.0,47,Male,City35,PayPal,Standard,38.04
ORD00000809,PROD00000809,USER00000809,2023-08-22,2023-12-04,Electronics,481.63,5,Defective,Returned,104.0,21,Female,City60,Credit Card,Next-Day,40.0
ORD00000813,PROD00000813,USER00000813,2023-08-10,2024-05-11,Electronics,469.16,4,Defective,Returned,275.0,43,Male,City68,PayPal,Express,39.01
ORD00000817,PROD00000817,USER00000817,2023-03-21,2024-12-14,Toys,215.54,1,Wrong item,Returned,634.0,19,Male,City45,Debit Card,Express,3.21
ORD00000819,PROD00000819,USER00000819,2023-02-25,2024-02-14,Books,197.21,3,Changed mind,Returned,354.0,24,Male,City16,Gift Card,Standard,7.88
ORD00000821,PROD00000821,USER00000821,2023-08-28,2024-02-13,Books,486.34,4,Not as described,Returned,169.0,42,Female,City66,Credit Card,Next-Day,33.46
ORD00000824,PROD00000824,USER00000824,2024-05-31,2024-10-24,Clothing,271.1,4,Defective,Returned,146.0,18,Male,City82,Credit Card,Express,38.38
ORD00000827,PROD00000827,USER00000827,2024-01-08,2024-07-31,Home,227.92,2,Wrong item,Returned,205.0,20,Female,City67,Gift Card,Express,27.46
ORD00000828,PROD00000828,USER00000828,2023-03-18,2024-01-28,Toys,292.97,5,Not as described,Returned,316.0,68,Female,City54,Gift Card,Next-Day,10.13
ORD00000834,PROD00000834,USER00000834,2024-06-07,2024-08-17,Home,258.37,3,Changed mind,Returned,71.0,22,Male,City94,PayPal,Standard,33.15
ORD00000835,PROD00000835,USER00000835,2023-03-14,2024-07-19,Electronics,270.07,2,Changed mind,Returned,493.0,48,Male,City68,PayPal,Next-Day,27.05
ORD00000837,PROD00000837,USER00000837,2023-10-03,2024-12-03,Toys,169.56,4,Changed mind,Returned,427.0,28,Female,City18,Gift Card,Express,44.65
ORD00000842,PROD00000842,USER00000842,2023-05-25,2024-11-02,Clothing,494.3,4,Not as described,Returned,527.0,43,Male,City95,Gift Card,Standard,49.71
ORD00000846,PROD00000846,USER00000846,2024-07-19,2024-08-04,Home,424.75,3,Not as described,Returned,16.0,36,Male,City34,Credit Card,Express,42.18
ORD00000848,PROD00000848,USER00000848,2023-07-22,2024-08-25,Books,491.06,1,Defective,Returned,400.0,20,Male,City35,Credit Card,Standard,49.52
ORD00000857,PROD00000857,USER00000857,2023-06-08,2023-08-17,Electronics,378.22,1,Wrong item,Returned,70.0,50,Female,City15,PayPal,Standard,38.89
ORD00000860,PROD00000860,USER00000860,2023-02-27,2024-10-27,Clothing,110.88,2,Changed mind,Returned,608.0,37,Female,City33,Debit Card,Express,44.98
ORD00000873,PROD00000873,USER00000873,2023-11-22,2024-10-25,Books,363.96,1,Not as described,Returned,338.0,21,Female,City91,Gift Card,Next-Day,27.85
ORD00000875,PROD00000875,USER00000875,2023-03-05,2024-10-27,Home,90.76,4,Wrong item,Returned,602.0,61,Male,City99,PayPal,Standard,16.62
ORD00000878,PROD00000878,USER00000878,2023-11-25,2024-04-14,Home,248.88,1,Changed mind,Returned,141.0,22,Female,City77,Debit Card,Express,23.35
ORD00000880,PROD00000880,USER00000880,2023-08-25,2024-12-12,Electronics,195.92,5,Wrong item,Returned,475.0,24,Female,City58,Gift Card,Standard,10.94
ORD00000881,PROD00000881,USER00000881,2023-12-08,2024-04-03,Clothing,15.61,1,Defective,Returned,117.0,35,Female,City13,Debit Card,Express,9.41
ORD00000884,PROD00000884,USER00000884,2024-01-19,2024-03-05,Electronics,313.42,5,Not as described,Returned,46.0,23,Male,City48,Credit Card,Express,5.52
ORD00000885,PROD00000885,USER00000885,2023-11-11,2024-03-07,Clothing,235.24,1,Changed mind,Returned,117.0,21,Female,City57,Credit Card,Standard,28.08
ORD00000890,PROD00000890,USER00000890,2023-10-25,2024-06-25,Clothing,23.11,1,Changed mind,Returned,244.0,40,Female,City32,Debit Card,Next-Day,22.31
ORD00000894,PROD00000894,USER00000894,2023-04-13,2023-05-23,Toys,226.34,2,Wrong item,Returned,40.0,64,Male,City97,Gift Card,Next-Day,28.94
ORD00000895,PROD00000895,USER00000895,2023-03-28,2023-11-07,Books,76.37,3,Defective,Returned,224.0,57,Female,City86,Credit Card,Express,17.45
ORD00000897,PROD00000897,USER00000897,2023-10-02,2023-11-21,Home,129.78,2,Changed mind,Returned,50.0,42,Male,City43,Credit Card,Next-Day,9.48
ORD00000903,PROD00000903,USER00000903,2023-01-18,2023-06-11,Toys,414.58,1,Wrong item,Returned,144.0,23,Male,City83,Credit Card,Next-Day,37.43
ORD00000905,PROD00000905,USER00000905,2024-03-11,2024-07-17,Toys,27.41,5,Defective,Returned,128.0,43,Male,City81,Credit Card,Express,22.93
ORD00000906,PROD00000906,USER00000906,2024-07-01,2024-11-25,Clothing,242.74,5,Defective,Returned,147.0,33,Female,City34,Credit Card,Next-Day,41.85
ORD00000910,PROD00000910,USER00000910,2023-11-03,2024-09-04,Home,471.25,4,Changed mind,Returned,306.0,60,Male,City5,Gift Card,Standard,36.45
ORD00000911,PROD00000911,USER00000911,2024-04-17,2024-11-06,Electronics,188.0,5,Not as described,Returned,203.0,54,Male,City30,Debit Card,Standard,23.6
ORD00000913,PROD00000913,USER00000913,2023-02-16,2023-09-23,Clothing,177.24,4,Wrong item,Returned,219.0,63,Female,City93,Gift Card,Express,36.53
ORD00000932,PROD00000932,USER00000932,2023-07-07,2024-11-21,Home,469.94,4,Changed mind,Returned,503.0,24,Male,City9,Credit Card,Express,3.81
ORD00000938,PROD00000938,USER00000938,2023-05-23,2023-09-18,Books,167.34,1,Changed mind,Returned,118.0,29,Female,City43,Gift Card,Standard,44.16
ORD00000948,PROD00000948,USER00000948,2023-05-15,2023-07-02,Home,481.65,3,Defective,Returned,48.0,39,Female,City43,PayPal,Express,12.08
ORD00000949,PROD00000949,USER00000949,2024-06-17,2024-09-05,Toys,381.32,2,Wrong item,Returned,80.0,48,Male,City95,PayPal,Express,22.6
ORD00000965,PROD00000965,USER00000965,2023-03-25,2024-10-15,Books,60.24,3,Not as described,Returned,570.0,24,Female,City57,Credit Card,Next-Day,17.63
ORD00000971,PROD00000971,USER00000971,2023-09-12,2023-12-26,Home,495.0,2,Not as described,Returned,105.0,58,Male,City62,Credit Card,Standard,19.39
ORD00000972,PROD00000972,USER00000972,2023-06-05,2023-12-22,Electronics,439.21,4,Not as described,Returned,200.0,67,Male,City26,Credit Card,Express,0.93
ORD00000973,PROD00000973,USER00000973,2023-01-02,2024-04-30,Books,28.56,3,Not as described,Returned,484.0,56,Female,City11,Debit Card,Standard,11.86
ORD00000976,PROD00000976,USER00000976,2023-04-12,2023-08-02,Toys,117.16,3,Wrong item,Returned,112.0,25,Male,City88,Debit Card,Standard,6.44
ORD00000978,PROD00000978,USER00000978,2023-10-02,2023-10-24,Toys,32.71,2,Wrong item,Returned,22.0,25,Male,City81,PayPal,Next-Day,9.87
ORD00000984,PROD00000984,USER00000984,2023-09-28,2024-09-27,Toys,89.22,1,Wrong item,Returned,365.0,70,Male,City81,Debit Card,Next-Day,41.56
ORD00000987,PROD00000987,USER00000987,2023-11-12,2024-04-23,Home,465.19,3,Wrong item,Returned,163.0,44,Male,City80,Gift Card,Next-Day,2.61
ORD00000990,PROD00000990,USER00000990,2023-10-27,2024-03-07,Toys,430.94,3,Defective,Returned,132.0,33,Male,City38,Debit Card,Next-Day,28.47
ORD00000999,PROD00000999,USER00000999,2024-06-01,2024-08-27,Toys,46.32,3,Changed mind,Returned,87.0,19,Male,City67,Gift Card,Standard,18.99
ORD00001018,PROD00001018,USER00001018,2023-12-30,2024-08-31,Clothing,397.66,2,Defective,Returned,245.0,64,Female,City44,PayPal,Express,35.54
ORD00001031,PROD00001031,USER00001031,2023-11-24,2024-02-05,Electronics,396.04,5,Changed mind,Returned,73.0,42,Female,City49,Gift Card,Express,30.61
ORD00001034,PROD00001034,USER00001034,2023-12-23,2024-08-28,Books,52.81,3,Changed mind,Returned,249.0,33,Male,City61,Credit Card,Express,0.37
ORD00001036,PROD00001036,USER00001036,2023-08-09,2024-02-08,Clothing,45.82,1,Defective,Returned,183.0,62,Male,City49,PayPal,Standard,4.33
ORD00001043,PROD00001043,USER00001043,2023-07-15,2023-11-22,Books,471.21,3,Not as described,Returned,130.0,18,Male,City71,PayPal,Next-Day,47.62
ORD00001050,PROD00001050,USER00001050,2024-02-22,2024-04-08,Home,111.77,5,Changed mind,Returned,46.0,65,Female,City59,PayPal,Express,33.42
ORD00001051,PROD00001051,USER00001051,2023-02-28,2024-10-31,Electronics,439.04,5,Defective,Returned,611.0,28,Male,City96,Gift Card,Standard,17.36
ORD00001054,PROD00001054,USER00001054,2023-06-02,2023-12-30,Clothing,164.53,4,Not as described,Returned,211.0,56,Male,City89,PayPal,Next-Day,45.72
ORD00001056,PROD00001056,USER00001056,2023-03-10,2024-08-20,Books,305.41,4,Not as described,Returned,529.0,20,Female,City92,PayPal,Next-Day,25.07
ORD00001058,PROD00001058,USER00001058,2023-11-17,2024-07-06,Electronics,448.67,5,Changed mind,Returned,232.0,65,Female,City17,PayPal,Express,24.7
ORD00001059,PROD00001059,USER00001059,2023-05-09,2024-11-16,Toys,59.62,1,Changed mind,Returned,557.0,25,Female,City32,Gift Card,Next-Day,26.03
ORD00001063,PROD00001063,USER00001063,2023-10-04,2023-12-14,Home,432.45,3,Not as described,Returned,71.0,28,Male,City99,Gift Card,Standard,15.52
ORD00001065,PROD00001065,USER00001065,2023-04-18,2024-01-09,Home,35.48,4,Not as described,Returned,266.0,67,Female,City13,Debit Card,Next-Day,41.72
ORD00001066,PROD00001066,USER00001066,2023-02-20,2023-04-18,Toys,243.95,2,Not as described,Returned,57.0,58,Female,City13,Debit Card,Next-Day,4.35
ORD00001072,PROD00001072,USER00001072,2023-06-01,2024-12-22,Toys,52.81,1,Wrong item,Returned,570.0,52,Male,City28,PayPal,Express,48.46
ORD00001073,PROD00001073,USER00001073,2023-09-29,2023-12-10,Toys,12.24,3,Wrong item,Returned,72.0,32,Female,City87,Gift Card,Express,23.63
ORD00001074,PROD00001074,USER00001074,2023-06-22,2024-12-06,Home,401.55,2,Not as described,Returned,533.0,63,Female,City81,PayPal,Standard,15.18
ORD00001075,PROD00001075,USER00001075,2023-05-12,2023-07-29,Home,340.34,5,Defective,Returned,78.0,48,Female,City39,Debit Card,Standard,47.23
ORD00001080,PROD00001080,USER00001080,2023-03-07,2024-02-26,Clothing,446.63,5,Defective,Returned,356.0,32,Male,City50,Debit Card,Standard,48.6
ORD00001096,PROD00001096,USER00001096,2023-09-05,2024-12-28,Books,194.73,1,Wrong item,Returned,480.0,21,Female,City100,PayPal,Next-Day,6.2
ORD00001097,PROD00001097,USER00001097,2023-03-08,2024-05-13,Home,403.78,4,Changed mind,Returned,432.0,61,Male,City62,Gift Card,Express,34.01
ORD00001100,PROD00001100,USER00001100,2023-03-17,2024-06-06,Clothing,237.49,5,Changed mind,Returned,447.0,66,Male,City86,Debit Card,Standard,34.38
ORD00001102,PROD00001102,USER00001102,2024-12-05,2024-12-26,Electronics,459.23,3,Wrong item,Returned,21.0,28,Female,City20,Debit Card,Next-Day,44.14
ORD00001103,PROD00001103,USER00001103,2023-01-30,2024-09-01,Home,259.63,4,Wrong item,Returned,580.0,32,Female,City58,PayPal,Standard,2.15
ORD00001105,PROD00001105,USER00001105,2023-10-26,2023-11-21,Books,36.23,2,Defective,Returned,26.0,31,Male,City24,Credit Card,Express,32.48
ORD00001108,PROD00001108,USER00001108,2023-06-04,2024-03-07,Books,395.24,5,Changed mind,Returned,277.0,70,Male,City44,PayPal,Standard,36.55
ORD00001112,PROD00001112,USER00001112,2023-03-14,2023-10-29,Books,251.98,3,Not as described,Returned,229.0,36,Male,City46,Gift Card,Next-Day,32.89
ORD00001114,PROD00001114,USER00001114,2023-03-09,2024-11-28,Books,87.22,5,Not as described,Returned,630.0,22,Male,City87,Credit Card,Express,18.48
ORD00001123,PROD00001123,USER00001123,2023-10-23,2024-06-26,Home,385.15,1,Defective,Returned,247.0,61,Female,City97,Credit Card,Express,37.99
ORD00001127,PROD00001127,USER00001127,2023-06-27,2024-05-01,Electronics,60.53,2,Changed mind,Returned,309.0,37,Male,City63,Debit Card,Next-Day,8.74
ORD00001130,PROD00001130,USER00001130,2023-01-10,2024-09-18,Home,330.55,4,Wrong item,Returned,617.0,57,Female,City45,Debit Card,Next-Day,8.62
ORD00001131,PROD00001131,USER00001131,2023-01-28,2024-09-09,Toys,254.95,5,Defective,Returned,590.0,42,Female,City4,PayPal,Express,5.66
ORD00001133,PROD00001133,USER00001133,2023-04-14,2024-03-03,Electronics,204.83,5,Wrong item,Returned,324.0,39,Female,City3,PayPal,Standard,38.09
ORD00001138,PROD00001138,USER00001138,2024-08-25,2024-10-30,Home,98.41,4,Not as described,Returned,66.0,30,Female,City77,Gift Card,Next-Day,23.01
ORD00001143,PROD00001143,USER00001143,2023-05-12,2024-07-05,Electronics,483.41,1,Changed mind,Returned,420.0,29,Male,City95,Credit Card,Next-Day,48.0
ORD00001145,PROD00001145,USER00001145,2023-04-15,2024-10-01,Clothing,437.0,2,Wrong item,Returned,535.0,38,Male,City29,Gift Card,Express,1.63
ORD00001147,PROD00001147,USER00001147,2024-03-19,2024-06-22,Clothing,261.08,3,Not as described,Returned,95.0,53,Female,City6,Gift Card,Standard,26.72
ORD00001154,PROD00001154,USER00001154,2023-04-01,2023-09-29,Home,497.27,2,Changed mind,Returned,181.0,63,Female,City79,Credit Card,Next-Day,17.79
ORD00001156,PROD00001156,USER00001156,2023-05-23,2023-12-27,Books,239.87,2,Changed mind,Returned,218.0,46,Male,City82,Gift Card,Next-Day,0.03
ORD00001166,PROD00001166,USER00001166,2024-01-16,2024-02-03,Electronics,262.0,3,Wrong item,Returned,18.0,52,Female,City82,Credit Card,Next-Day,26.03
ORD00001168,PROD00001168,USER00001168,2023-04-10,2023-11-07,Home,146.53,5,Wrong item,Returned,211.0,39,Female,City3,Credit Card,Express,43.75
ORD00001176,PROD00001176,USER00001176,2023-11-23,2024-08-12,Toys,82.17,2,Not as described,Returned,263.0,49,Male,City20,PayPal,Next-Day,41.45
ORD00001180,PROD00001180,USER00001180,2024-09-23,2024-12-23,Home,40.97,5,Not as described,Returned,91.0,70,Female,City7,Gift Card,Standard,27.22
ORD00001183,PROD00001183,USER00001183,2023-06-10,2023-07-13,Clothing,257.51,1,Changed mind,Returned,33.0,52,Female,City72,Gift Card,Next-Day,42.59
ORD00001196,PROD00001196,USER00001196,2024-03-03,2024-08-04,Toys,264.8,5,Defective,Returned,154.0,28,Male,City25,Credit Card,Next-Day,36.35
ORD00001199,PROD00001199,USER00001199,2023-01-17,2024-03-22,Clothing,113.7,4,Wrong item,Returned,430.0,61,Female,City14,Gift Card,Standard,19.4
ORD00001207,PROD00001207,USER00001207,2023-03-25,2024-05-23,Home,122.46,1,Not as described,Returned,425.0,35,Female,City96,Debit Card,Standard,0.14
ORD00001208,PROD00001208,USER00001208,2023-10-08,2024-05-31,Clothing,344.72,4,Changed mind,Returned,236.0,36,Male,City3,PayPal,Express,19.49
ORD00001210,PROD00001210,USER00001210,2023-08-31,2024-08-03,Electronics,221.51,1,Defective,Returned,338.0,52,Female,City97,PayPal,Express,38.52
ORD00001212,PROD00001212,USER00001212,2024-08-11,2024-10-02,Home,277.36,2,Defective,Returned,52.0,36,Female,City93,Gift Card,Express,40.9
ORD00001217,PROD00001217,USER00001217,2023-01-18,2023-02-14,Home,497.13,5,Wrong item,Returned,27.0,45,Male,City89,PayPal,Next-Day,27.8
ORD00001219,PROD00001219,USER00001219,2023-12-16,2024-11-17,Home,324.49,2,Wrong item,Returned,337.0,50,Male,City22,PayPal,Standard,18.31
ORD00001226,PROD00001226,USER00001226,2023-08-30,2024-07-16,Books,498.82,1,Wrong item,Returned,321.0,48,Male,City84,Debit Card,Next-Day,25.04
ORD00001238,PROD00001238,USER00001238,2024-07-06,2024-11-24,Books,264.01,5,Defective,Returned,141.0,41,Female,City14,Credit Card,Express,37.82
ORD00001245,PROD00001245,USER00001245,2023-03-09,2023-06-09,Toys,449.45,4,Wrong item,Returned,92.0,42,Male,City25,PayPal,Standard,6.72
ORD00001251,PROD00001251,USER00001251,2023-04-23,2024-01-03,Books,54.91,4,Changed mind,Returned,255.0,36,Female,City86,Credit Card,Express,45.65
ORD00001252,PROD00001252,USER00001252,2024-02-20,2024-07-30,Books,117.49,3,Defective,Returned,161.0,24,Female,City26,Credit Card,Standard,35.55
ORD00001254,PROD00001254,USER00001254,2023-02-01,2024-04-03,Books,287.54,2,Defective,Returned,427.0,26,Male,City58,Debit Card,Standard,5.36
ORD00001255,PROD00001255,USER00001255,2023-10-23,2024-08-14,Clothing,344.03,4,Defective,Returned,296.0,57,Male,City89,Credit Card,Standard,41.24
ORD00001256,PROD00001256,USER00001256,2023-04-21,2023-06-09,Toys,284.52,5,Wrong item,Returned,49.0,31,Male,City31,Debit Card,Express,20.81
